customer_id,risk_label,eligible,max_possible_increases,scenario,x_recommended
23887,Near-Prime,1,1,stress,1.0
23888,Sub-Prime,1,1,stress,1.0
23889,Near-Prime,1,1,stress,1.0
23890,Near-Prime,1,1,stress,1.0
23891,Near-Prime,1,1,stress,1.0
23892,Sub-Prime,0,1,stress,0.0
23893,Prime,0,1,stress,0.0
23894,Prime,0,1,stress,0.0
23895,Near-Prime,0,1,stress,0.0
23896,Near-Prime,1,1,stress,1.0
23897,Near-Prime,0,1,stress,0.0
23898,Near-Prime,1,1,stress,1.0
23899,Near-Prime,1,1,stress,1.0
23900,Near-Prime,1,1,stress,1.0
23901,Prime,1,1,stress,1.0
23902,Near-Prime,1,1,stress,1.0
23903,Near-Prime,0,1,stress,0.0
23904,Prime,1,1,stress,1.0
23905,Near-Prime,1,1,stress,1.0
23906,Prime,1,1,stress,1.0
23907,Prime,1,1,stress,1.0
23908,Prime,1,1,stress,1.0
23909,Prime,1,1,stress,1.0
23910,Near-Prime,0,1,stress,0.0
23911,Near-Prime,0,1,stress,0.0
23912,Sub-Prime,1,1,stress,0.0
23913,Near-Prime,1,1,stress,1.0
23914,Near-Prime,1,1,stress,1.0
23915,Near-Prime,1,1,stress,1.0
23916,Near-Prime,1,1,stress,1.0
23917,Near-Prime,1,1,stress,1.0
23918,Near-Prime,0,1,stress,0.0
23919,Sub-Prime,1,1,stress,1.0
23920,Near-Prime,1,1,stress,1.0
23921,Near-Prime,1,1,stress,1.0
23922,Near-Prime,1,1,stress,1.0
23923,Near-Prime,1,1,stress,1.0
23924,Near-Prime,1,1,stress,1.0
23925,Near-Prime,1,1,stress,1.0
23926,Near-Prime,0,1,stress,0.0
23927,Prime,1,1,stress,1.0
23928,Near-Prime,1,1,stress,1.0
23929,Near-Prime,1,1,stress,1.0
23930,Near-Prime,1,1,stress,1.0
23931,Prime,1,1,stress,1.0
23932,Sub-Prime,1,1,stress,1.0
23933,Near-Prime,1,1,stress,1.0
23934,Sub-Prime,1,1,stress,1.0
23935,Sub-Prime,1,1,stress,1.0
23936,Prime,1,1,stress,1.0
23937,Near-Prime,1,1,stress,1.0
23938,Near-Prime,1,1,stress,1.0
23939,Prime,0,1,stress,0.0
23940,Prime,1,1,stress,1.0
23941,Sub-Prime,1,1,stress,0.0
23942,Sub-Prime,1,1,stress,1.0
23943,Prime,1,1,stress,1.0
23944,Near-Prime,1,1,stress,1.0
23945,Prime,1,1,stress,1.0
23946,Near-Prime,1,1,stress,1.0
23947,Near-Prime,1,1,stress,1.0
23948,Sub-Prime,0,1,stress,0.0
23949,Near-Prime,1,1,stress,1.0
23950,Prime,1,1,stress,1.0
23951,Sub-Prime,1,1,stress,0.0
23952,Near-Prime,1,1,stress,1.0
23953,Sub-Prime,1,1,stress,0.0
23954,Near-Prime,1,1,stress,1.0
23955,Sub-Prime,1,1,stress,1.0
23956,Near-Prime,1,1,stress,1.0
23957,Near-Prime,1,1,stress,1.0
23958,Near-Prime,0,1,stress,0.0
23959,Near-Prime,1,1,stress,1.0
23960,Near-Prime,1,1,stress,1.0
23961,Near-Prime,1,1,stress,1.0
23962,Prime,0,1,stress,0.0
23963,Prime,1,1,stress,1.0
23964,Near-Prime,1,1,stress,1.0
23965,Near-Prime,0,1,stress,0.0
23966,Near-Prime,1,1,stress,1.0
23967,Near-Prime,1,1,stress,1.0
23968,Near-Prime,0,1,stress,0.0
23969,Near-Prime,1,1,stress,1.0
23970,Prime,1,1,stress,1.0
23971,Near-Prime,1,1,stress,1.0
23972,Near-Prime,1,1,stress,1.0
23973,Sub-Prime,1,1,stress,0.0
23974,Prime,1,1,stress,1.0
23975,Near-Prime,0,1,stress,0.0
23976,Sub-Prime,1,1,stress,0.0
23977,Prime,1,1,stress,1.0
23978,Near-Prime,1,1,stress,1.0
23979,Near-Prime,1,1,stress,1.0
23980,Prime,1,1,stress,1.0
23981,Near-Prime,1,1,stress,1.0
23982,Sub-Prime,0,1,stress,0.0
23983,Near-Prime,1,1,stress,1.0
23984,Prime,1,1,stress,1.0
23985,Sub-Prime,0,1,stress,0.0
23986,Prime,1,1,stress,1.0
23987,Prime,1,1,stress,1.0
23988,Prime,1,1,stress,1.0
23989,Sub-Prime,1,1,stress,0.0
23990,Near-Prime,0,1,stress,0.0
23991,Sub-Prime,1,1,stress,1.0
23992,Near-Prime,1,1,stress,1.0
23993,Near-Prime,1,1,stress,1.0
23994,Near-Prime,1,1,stress,1.0
23995,Sub-Prime,1,1,stress,0.0
23996,Near-Prime,1,1,stress,1.0
23997,Sub-Prime,1,1,stress,1.0
23998,Near-Prime,0,1,stress,0.0
23999,Near-Prime,1,1,stress,1.0
24000,Near-Prime,1,1,stress,1.0
24001,Near-Prime,1,1,stress,1.0
24002,Sub-Prime,1,1,stress,1.0
24003,Sub-Prime,1,1,stress,1.0
24004,Prime,1,1,stress,1.0
24005,Near-Prime,1,1,stress,1.0
24006,Sub-Prime,1,1,stress,0.0
24007,Prime,1,1,stress,1.0
24008,Near-Prime,1,1,stress,1.0
24009,Sub-Prime,1,1,stress,0.0
24010,Prime,1,1,stress,1.0
24011,Prime,1,1,stress,1.0
24012,Near-Prime,1,1,stress,1.0
24013,Prime,1,1,stress,1.0
24014,Sub-Prime,1,1,stress,0.0
24015,Prime,0,1,stress,0.0
24016,Sub-Prime,0,1,stress,0.0
24017,Near-Prime,1,1,stress,1.0
24018,Near-Prime,1,1,stress,1.0
24019,Sub-Prime,1,1,stress,1.0
24020,Prime,1,1,stress,1.0
24021,Sub-Prime,1,1,stress,0.0
24022,Prime,1,1,stress,1.0
24023,Near-Prime,1,1,stress,1.0
24024,Near-Prime,1,1,stress,1.0
24025,Near-Prime,1,1,stress,1.0
24026,Near-Prime,1,1,stress,1.0
24027,Prime,0,1,stress,0.0
24028,Near-Prime,1,1,stress,1.0
24029,Near-Prime,1,1,stress,1.0
24030,Sub-Prime,1,1,stress,0.0
24031,Sub-Prime,1,1,stress,1.0
24032,Prime,1,1,stress,1.0
24033,Near-Prime,1,1,stress,1.0
24034,Near-Prime,1,1,stress,1.0
24035,Sub-Prime,1,1,stress,1.0
24036,Near-Prime,1,1,stress,1.0
24037,Near-Prime,1,1,stress,1.0
24038,Sub-Prime,1,1,stress,1.0
24039,Near-Prime,1,1,stress,1.0
24040,Sub-Prime,1,1,stress,1.0
24041,Near-Prime,1,1,stress,1.0
24042,Near-Prime,0,1,stress,0.0
24043,Near-Prime,1,1,stress,1.0
24044,Sub-Prime,1,1,stress,1.0
24045,Sub-Prime,1,1,stress,0.0
24046,Sub-Prime,1,1,stress,0.0
24047,Near-Prime,0,1,stress,0.0
24048,Sub-Prime,1,1,stress,1.0
24049,Near-Prime,1,1,stress,1.0
24050,Near-Prime,1,1,stress,1.0
24051,Prime,1,1,stress,1.0
24052,Sub-Prime,0,1,stress,0.0
24053,Sub-Prime,0,1,stress,0.0
24054,Sub-Prime,1,1,stress,0.0
24055,Near-Prime,1,1,stress,1.0
24056,Near-Prime,0,1,stress,0.0
24057,Near-Prime,1,1,stress,1.0
24058,Sub-Prime,1,1,stress,0.0
24059,Sub-Prime,1,1,stress,1.0
24060,Near-Prime,1,1,stress,1.0
24061,Sub-Prime,1,1,stress,1.0
24062,Prime,1,1,stress,1.0
24063,Sub-Prime,1,1,stress,1.0
24064,Prime,1,1,stress,1.0
24065,Sub-Prime,1,1,stress,0.0
24066,Prime,0,1,stress,0.0
24067,Near-Prime,1,1,stress,1.0
24068,Near-Prime,1,1,stress,1.0
24069,Near-Prime,1,1,stress,1.0
24070,Near-Prime,1,1,stress,1.0
24071,Sub-Prime,1,1,stress,0.0
24072,Prime,0,1,stress,0.0
24073,Near-Prime,1,1,stress,1.0
24074,Prime,1,1,stress,1.0
24075,Near-Prime,1,1,stress,1.0
24076,Near-Prime,1,1,stress,1.0
24077,Near-Prime,1,1,stress,1.0
24078,Near-Prime,1,1,stress,1.0
24079,Near-Prime,0,1,stress,0.0
24080,Prime,1,1,stress,1.0
24081,Prime,1,1,stress,1.0
24082,Sub-Prime,1,1,stress,0.0
24083,Prime,1,1,stress,1.0
24084,Sub-Prime,1,1,stress,1.0
24085,Sub-Prime,1,1,stress,0.0
24086,Near-Prime,1,1,stress,1.0
24087,Near-Prime,1,1,stress,1.0
24088,Prime,1,1,stress,1.0
24089,Near-Prime,1,1,stress,1.0
24090,Sub-Prime,0,1,stress,0.0
24091,Near-Prime,0,1,stress,0.0
24092,Near-Prime,1,1,stress,1.0
24093,Near-Prime,1,1,stress,1.0
24094,Near-Prime,1,1,stress,1.0
24095,Near-Prime,1,1,stress,0.0
24096,Prime,1,1,stress,1.0
24097,Near-Prime,1,1,stress,1.0
24098,Near-Prime,1,1,stress,1.0
24099,Prime,1,1,stress,1.0
24100,Near-Prime,1,1,stress,1.0
24101,Near-Prime,1,1,stress,1.0
24102,Near-Prime,1,1,stress,1.0
24103,Prime,1,1,stress,1.0
24104,Near-Prime,1,1,stress,1.0
24105,Near-Prime,1,1,stress,1.0
24106,Near-Prime,1,1,stress,1.0
24107,Prime,1,1,stress,1.0
24108,Prime,1,1,stress,1.0
24109,Prime,0,1,stress,0.0
24110,Near-Prime,1,1,stress,1.0
24111,Near-Prime,0,1,stress,0.0
24112,Prime,1,1,stress,1.0
24113,Prime,1,1,stress,1.0
24114,Prime,1,1,stress,1.0
24115,Near-Prime,1,1,stress,1.0
24116,Near-Prime,1,1,stress,0.0
24117,Near-Prime,1,1,stress,1.0
24118,Sub-Prime,0,1,stress,0.0
24119,Near-Prime,1,1,stress,1.0
24120,Sub-Prime,1,1,stress,1.0
24121,Near-Prime,1,1,stress,1.0
24122,Prime,1,1,stress,1.0
24123,Sub-Prime,1,1,stress,0.0
24124,Sub-Prime,1,1,stress,0.0
24125,Prime,1,1,stress,1.0
24126,Near-Prime,1,1,stress,1.0
24127,Near-Prime,1,1,stress,1.0
24128,Near-Prime,1,1,stress,1.0
24129,Sub-Prime,1,1,stress,0.0
24130,Sub-Prime,1,1,stress,1.0
24131,Prime,1,1,stress,1.0
24132,Near-Prime,1,1,stress,1.0
24133,Sub-Prime,1,1,stress,1.0
24134,Sub-Prime,1,1,stress,1.0
24135,Near-Prime,1,1,stress,1.0
24136,Near-Prime,0,1,stress,0.0
24137,Near-Prime,1,1,stress,1.0
24138,Sub-Prime,1,1,stress,1.0
24139,Sub-Prime,1,1,stress,0.0
24140,Near-Prime,1,1,stress,1.0
24141,Prime,1,1,stress,1.0
24142,Near-Prime,1,1,stress,0.0
24143,Sub-Prime,1,1,stress,0.0
24144,Sub-Prime,1,1,stress,0.0
24145,Prime,1,1,stress,1.0
24146,Near-Prime,1,1,stress,1.0
24147,Near-Prime,1,1,stress,1.0
24148,Prime,1,1,stress,1.0
24149,Near-Prime,1,1,stress,1.0
24150,Near-Prime,0,1,stress,0.0
24151,Prime,1,1,stress,1.0
24152,Near-Prime,1,1,stress,1.0
24153,Near-Prime,1,1,stress,1.0
24154,Near-Prime,1,1,stress,1.0
24155,Prime,1,1,stress,1.0
24156,Prime,1,1,stress,1.0
24157,Prime,1,1,stress,1.0
24158,Near-Prime,1,1,stress,1.0
24159,Prime,1,1,stress,1.0
24160,Near-Prime,0,1,stress,0.0
24161,Near-Prime,1,1,stress,1.0
24162,Sub-Prime,1,1,stress,0.0
24163,Near-Prime,1,1,stress,1.0
24164,Near-Prime,1,1,stress,1.0
24165,Prime,1,1,stress,1.0
24166,Near-Prime,1,1,stress,1.0
24167,Near-Prime,1,1,stress,1.0
24168,Near-Prime,1,1,stress,1.0
24169,Near-Prime,1,1,stress,1.0
24170,Near-Prime,1,1,stress,1.0
24171,Prime,1,1,stress,1.0
24172,Sub-Prime,0,1,stress,0.0
24173,Near-Prime,1,1,stress,1.0
24174,Prime,1,1,stress,1.0
24175,Prime,1,1,stress,1.0
24176,Prime,1,1,stress,1.0
24177,Prime,1,1,stress,1.0
24178,Near-Prime,1,1,stress,1.0
24179,Sub-Prime,1,1,stress,0.0
24180,Sub-Prime,1,1,stress,0.0
24181,Sub-Prime,1,1,stress,1.0
24182,Sub-Prime,1,1,stress,0.0
24183,Prime,1,1,stress,1.0
24184,Near-Prime,1,1,stress,1.0
24185,Sub-Prime,1,1,stress,1.0
24186,Prime,1,1,stress,1.0
24187,Near-Prime,1,1,stress,1.0
24188,Sub-Prime,1,1,stress,1.0
24189,Sub-Prime,0,1,stress,0.0
24190,Near-Prime,1,1,stress,1.0
24191,Prime,1,1,stress,1.0
24192,Near-Prime,1,1,stress,1.0
24193,Near-Prime,1,1,stress,1.0
24194,Sub-Prime,1,1,stress,1.0
24195,Near-Prime,1,1,stress,1.0
24196,Sub-Prime,1,1,stress,0.0
24197,Sub-Prime,1,1,stress,1.0
24198,Near-Prime,1,1,stress,1.0
24199,Near-Prime,1,1,stress,1.0
24200,Sub-Prime,0,1,stress,0.0
24201,Sub-Prime,0,1,stress,0.0
24202,Prime,1,1,stress,1.0
24203,Sub-Prime,0,1,stress,0.0
24204,Prime,1,1,stress,1.0
24205,Near-Prime,1,1,stress,1.0
24206,Near-Prime,1,1,stress,1.0
24207,Sub-Prime,1,1,stress,0.0
24208,Sub-Prime,1,1,stress,0.0
24209,Near-Prime,1,1,stress,1.0
24210,Near-Prime,1,1,stress,1.0
24211,Near-Prime,1,1,stress,1.0
24212,Prime,1,1,stress,1.0
24213,Near-Prime,1,1,stress,1.0
24214,Prime,1,1,stress,1.0
24215,Near-Prime,1,1,stress,1.0
24216,Sub-Prime,1,1,stress,0.0
24217,Near-Prime,1,1,stress,1.0
24218,Prime,1,1,stress,1.0
24219,Sub-Prime,1,1,stress,0.0
24220,Near-Prime,1,1,stress,1.0
24221,Sub-Prime,0,1,stress,0.0
24222,Prime,1,1,stress,1.0
24223,Near-Prime,0,1,stress,0.0
24224,Sub-Prime,1,1,stress,1.0
24225,Prime,0,1,stress,0.0
24226,Sub-Prime,1,1,stress,0.0
24227,Near-Prime,1,1,stress,1.0
24228,Near-Prime,1,1,stress,1.0
24229,Prime,1,1,stress,1.0
24230,Near-Prime,1,1,stress,1.0
24231,Prime,1,1,stress,1.0
24232,Sub-Prime,1,1,stress,1.0
24233,Sub-Prime,1,1,stress,1.0
24234,Sub-Prime,0,1,stress,0.0
24235,Near-Prime,1,1,stress,1.0
24236,Sub-Prime,1,1,stress,0.0
24237,Sub-Prime,1,1,stress,0.0
24238,Prime,1,1,stress,1.0
24239,Sub-Prime,1,1,stress,0.0
24240,Near-Prime,0,1,stress,0.0
24241,Near-Prime,1,1,stress,1.0
24242,Sub-Prime,1,1,stress,0.0
24243,Near-Prime,1,1,stress,1.0
24244,Near-Prime,1,1,stress,0.0
24245,Near-Prime,1,1,stress,1.0
24246,Prime,0,1,stress,0.0
24247,Near-Prime,1,1,stress,1.0
24248,Prime,1,1,stress,1.0
24249,Near-Prime,1,1,stress,1.0
24250,Near-Prime,1,1,stress,1.0
24251,Sub-Prime,1,1,stress,0.0
24252,Near-Prime,1,1,stress,1.0
24253,Near-Prime,0,1,stress,0.0
24254,Prime,1,1,stress,1.0
24255,Near-Prime,1,1,stress,1.0
24256,Near-Prime,1,1,stress,1.0
24257,Near-Prime,1,1,stress,1.0
24258,Prime,1,1,stress,1.0
24259,Near-Prime,0,1,stress,0.0
24260,Sub-Prime,0,1,stress,0.0
24261,Prime,1,1,stress,1.0
24262,Prime,1,1,stress,1.0
24263,Near-Prime,0,1,stress,0.0
24264,Prime,1,1,stress,1.0
24265,Near-Prime,1,1,stress,1.0
24266,Sub-Prime,1,1,stress,0.0
24267,Near-Prime,1,1,stress,1.0
24268,Prime,1,1,stress,1.0
24269,Near-Prime,0,1,stress,0.0
24270,Sub-Prime,1,1,stress,0.0
24271,Sub-Prime,1,1,stress,0.0
24272,Near-Prime,1,1,stress,1.0
24273,Prime,1,1,stress,1.0
24274,Near-Prime,1,1,stress,1.0
24275,Near-Prime,1,1,stress,1.0
24276,Prime,1,1,stress,1.0
24277,Near-Prime,1,1,stress,1.0
24278,Sub-Prime,1,1,stress,0.0
24279,Prime,1,1,stress,1.0
24280,Near-Prime,1,1,stress,1.0
24281,Near-Prime,1,1,stress,1.0
24282,Sub-Prime,1,1,stress,0.0
24283,Near-Prime,1,1,stress,1.0
24284,Prime,1,1,stress,1.0
24285,Near-Prime,1,1,stress,1.0
24286,Near-Prime,1,1,stress,1.0
24287,Near-Prime,1,1,stress,1.0
24288,Near-Prime,1,1,stress,1.0
24289,Near-Prime,0,1,stress,0.0
24290,Sub-Prime,1,1,stress,0.0
24291,Sub-Prime,1,1,stress,1.0
24292,Prime,1,1,stress,1.0
24293,Near-Prime,1,1,stress,1.0
24294,Sub-Prime,1,1,stress,1.0
24295,Sub-Prime,1,1,stress,1.0
24296,Near-Prime,1,1,stress,1.0
24297,Sub-Prime,1,1,stress,1.0
24298,Near-Prime,0,1,stress,0.0
24299,Prime,1,1,stress,1.0
24300,Prime,0,1,stress,0.0
24301,Sub-Prime,1,1,stress,0.0
24302,Near-Prime,1,1,stress,1.0
24303,Sub-Prime,1,1,stress,0.0
24304,Sub-Prime,1,1,stress,1.0
24305,Sub-Prime,1,1,stress,0.0
24306,Prime,1,1,stress,1.0
24307,Near-Prime,1,1,stress,1.0
24308,Near-Prime,1,1,stress,1.0
24309,Near-Prime,1,1,stress,1.0
24310,Near-Prime,1,1,stress,1.0
24311,Prime,1,1,stress,1.0
24312,Prime,1,1,stress,1.0
24313,Sub-Prime,1,1,stress,1.0
24314,Near-Prime,0,1,stress,0.0
24315,Near-Prime,1,1,stress,1.0
24316,Near-Prime,0,1,stress,0.0
24317,Prime,0,1,stress,0.0
24318,Sub-Prime,1,1,stress,0.0
24319,Prime,0,1,stress,0.0
24320,Sub-Prime,1,1,stress,0.0
24321,Near-Prime,1,1,stress,1.0
24322,Prime,1,1,stress,1.0
24323,Prime,1,1,stress,1.0
24324,Near-Prime,1,1,stress,1.0
24325,Near-Prime,1,1,stress,1.0
24326,Prime,1,1,stress,1.0
24327,Near-Prime,1,1,stress,1.0
24328,Sub-Prime,1,1,stress,1.0
24329,Prime,1,1,stress,1.0
24330,Near-Prime,1,1,stress,1.0
24331,Near-Prime,1,1,stress,1.0
24332,Prime,1,1,stress,1.0
24333,Sub-Prime,1,1,stress,0.0
24334,Near-Prime,1,1,stress,1.0
24335,Near-Prime,1,1,stress,1.0
24336,Prime,1,1,stress,1.0
24337,Near-Prime,1,1,stress,1.0
24338,Near-Prime,1,1,stress,1.0
24339,Near-Prime,0,1,stress,0.0
24340,Sub-Prime,1,1,stress,1.0
24341,Near-Prime,1,1,stress,1.0
24342,Near-Prime,0,1,stress,0.0
24343,Sub-Prime,1,1,stress,0.0
24344,Prime,1,1,stress,1.0
24345,Near-Prime,1,1,stress,1.0
24346,Near-Prime,1,1,stress,1.0
24347,Sub-Prime,1,1,stress,0.0
24348,Sub-Prime,1,1,stress,0.0
24349,Prime,1,1,stress,1.0
24350,Prime,1,1,stress,1.0
24351,Prime,1,1,stress,1.0
24352,Near-Prime,0,1,stress,0.0
24353,Prime,1,1,stress,1.0
24354,Prime,1,1,stress,1.0
24355,Near-Prime,0,1,stress,0.0
24356,Near-Prime,1,1,stress,1.0
24357,Prime,1,1,stress,1.0
24358,Near-Prime,1,1,stress,1.0
24359,Near-Prime,0,1,stress,0.0
24360,Near-Prime,1,1,stress,1.0
24361,Near-Prime,1,1,stress,1.0
24362,Near-Prime,0,1,stress,0.0
24363,Near-Prime,0,1,stress,0.0
24364,Near-Prime,0,1,stress,0.0
24365,Sub-Prime,1,1,stress,1.0
24366,Prime,1,1,stress,1.0
24367,Near-Prime,1,1,stress,1.0
24368,Prime,1,1,stress,1.0
24369,Sub-Prime,1,1,stress,1.0
24370,Sub-Prime,1,1,stress,0.0
24371,Near-Prime,1,1,stress,1.0
24372,Near-Prime,1,1,stress,1.0
24373,Sub-Prime,1,1,stress,0.0
24374,Near-Prime,0,1,stress,0.0
24375,Near-Prime,0,1,stress,0.0
24376,Sub-Prime,1,1,stress,0.0
24377,Prime,1,1,stress,1.0
24378,Prime,1,1,stress,1.0
24379,Near-Prime,0,1,stress,0.0
24380,Prime,1,1,stress,1.0
24381,Near-Prime,1,1,stress,1.0
24382,Near-Prime,1,1,stress,1.0
24383,Near-Prime,1,1,stress,1.0
24384,Near-Prime,1,1,stress,1.0
24385,Prime,0,1,stress,0.0
24386,Sub-Prime,1,1,stress,0.0
24387,Prime,1,1,stress,1.0
24388,Near-Prime,0,1,stress,0.0
24389,Sub-Prime,0,1,stress,0.0
24390,Sub-Prime,1,1,stress,1.0
24391,Prime,1,1,stress,1.0
24392,Near-Prime,1,1,stress,1.0
24393,Prime,0,1,stress,0.0
24394,Near-Prime,1,1,stress,1.0
24395,Near-Prime,1,1,stress,1.0
24396,Prime,1,1,stress,1.0
24397,Near-Prime,0,1,stress,0.0
24398,Near-Prime,1,1,stress,1.0
24399,Sub-Prime,1,1,stress,0.0
24400,Near-Prime,1,1,stress,1.0
24401,Near-Prime,1,1,stress,1.0
24402,Near-Prime,1,1,stress,1.0
24403,Near-Prime,1,1,stress,1.0
24404,Near-Prime,1,1,stress,1.0
24405,Sub-Prime,1,1,stress,0.0
24406,Near-Prime,0,1,stress,0.0
24407,Sub-Prime,0,1,stress,0.0
24408,Prime,1,1,stress,1.0
24409,Sub-Prime,1,1,stress,0.0
24410,Prime,1,1,stress,1.0
24411,Near-Prime,1,1,stress,1.0
24412,Near-Prime,1,1,stress,1.0
24413,Near-Prime,1,1,stress,1.0
24414,Sub-Prime,1,1,stress,0.0
24415,Prime,1,1,stress,1.0
24416,Near-Prime,1,1,stress,1.0
24417,Near-Prime,1,1,stress,1.0
24418,Prime,1,1,stress,1.0
24419,Near-Prime,1,1,stress,1.0
24420,Sub-Prime,1,1,stress,0.0
24421,Near-Prime,1,1,stress,1.0
24422,Near-Prime,0,1,stress,0.0
24423,Prime,1,1,stress,1.0
24424,Prime,1,1,stress,1.0
24425,Near-Prime,1,1,stress,1.0
24426,Near-Prime,1,1,stress,1.0
24427,Near-Prime,1,1,stress,1.0
24428,Prime,0,1,stress,0.0
24429,Sub-Prime,1,1,stress,1.0
24430,Near-Prime,1,1,stress,1.0
24431,Sub-Prime,1,1,stress,1.0
24432,Near-Prime,0,1,stress,0.0
24433,Sub-Prime,1,1,stress,0.0
24434,Prime,1,1,stress,1.0
24435,Near-Prime,1,1,stress,1.0
24436,Near-Prime,1,1,stress,1.0
24437,Prime,1,1,stress,1.0
24438,Near-Prime,0,1,stress,0.0
24439,Near-Prime,1,1,stress,1.0
24440,Sub-Prime,1,1,stress,0.0
24441,Near-Prime,1,1,stress,1.0
24442,Sub-Prime,1,1,stress,0.0
24443,Prime,1,1,stress,1.0
24444,Prime,1,1,stress,1.0
24445,Near-Prime,0,1,stress,0.0
24446,Prime,1,1,stress,1.0
24447,Near-Prime,1,1,stress,1.0
24448,Near-Prime,1,1,stress,1.0
24449,Near-Prime,1,1,stress,1.0
24450,Near-Prime,1,1,stress,1.0
24451,Prime,0,1,stress,0.0
24452,Prime,1,1,stress,1.0
24453,Near-Prime,1,1,stress,1.0
24454,Near-Prime,1,1,stress,1.0
24455,Sub-Prime,1,1,stress,1.0
24456,Near-Prime,1,1,stress,1.0
24457,Near-Prime,0,1,stress,0.0
24458,Sub-Prime,1,1,stress,1.0
24459,Near-Prime,1,1,stress,1.0
24460,Near-Prime,1,1,stress,1.0
24461,Near-Prime,1,1,stress,1.0
24462,Near-Prime,1,1,stress,1.0
24463,Prime,1,1,stress,1.0
24464,Near-Prime,1,1,stress,1.0
24465,Near-Prime,1,1,stress,1.0
24466,Near-Prime,1,1,stress,1.0
24467,Near-Prime,1,1,stress,1.0
24468,Near-Prime,1,1,stress,1.0
24469,Sub-Prime,1,1,stress,0.0
24470,Near-Prime,0,1,stress,0.0
24471,Near-Prime,1,1,stress,1.0
24472,Prime,1,1,stress,1.0
24473,Near-Prime,1,1,stress,1.0
24474,Near-Prime,1,1,stress,1.0
24475,Prime,1,1,stress,1.0
24476,Sub-Prime,1,1,stress,1.0
24477,Prime,1,1,stress,1.0
24478,Near-Prime,1,1,stress,1.0
24479,Prime,1,1,stress,1.0
24480,Sub-Prime,1,1,stress,0.0
24481,Near-Prime,1,1,stress,1.0
24482,Sub-Prime,1,1,stress,0.0
24483,Near-Prime,1,1,stress,1.0
24484,Sub-Prime,0,1,stress,0.0
24485,Prime,1,1,stress,1.0
24486,Near-Prime,1,1,stress,1.0
24487,Near-Prime,1,1,stress,1.0
24488,Near-Prime,0,1,stress,0.0
24489,Near-Prime,1,1,stress,1.0
24490,Prime,1,1,stress,1.0
24491,Prime,0,1,stress,0.0
24492,Sub-Prime,1,1,stress,0.0
24493,Near-Prime,1,1,stress,1.0
24494,Near-Prime,1,1,stress,1.0
24495,Near-Prime,0,1,stress,0.0
24496,Near-Prime,1,1,stress,1.0
24497,Prime,1,1,stress,1.0
24498,Sub-Prime,1,1,stress,0.0
24499,Near-Prime,1,1,stress,1.0
24500,Near-Prime,1,1,stress,1.0
24501,Near-Prime,1,1,stress,1.0
24502,Near-Prime,1,1,stress,1.0
24503,Prime,1,1,stress,1.0
24504,Near-Prime,0,1,stress,0.0
24505,Prime,1,1,stress,1.0
24506,Near-Prime,1,1,stress,1.0
24507,Prime,0,1,stress,0.0
24508,Near-Prime,1,1,stress,1.0
24509,Prime,0,1,stress,0.0
24510,Near-Prime,1,1,stress,1.0
24511,Near-Prime,0,1,stress,0.0
24512,Near-Prime,1,1,stress,1.0
24513,Prime,1,1,stress,1.0
24514,Sub-Prime,1,1,stress,0.0
24515,Sub-Prime,1,1,stress,1.0
24516,Near-Prime,1,1,stress,1.0
24517,Sub-Prime,1,1,stress,0.0
24518,Near-Prime,1,1,stress,1.0
24519,Near-Prime,1,1,stress,1.0
24520,Sub-Prime,0,1,stress,0.0
24521,Prime,1,1,stress,1.0
24522,Sub-Prime,1,1,stress,0.0
24523,Sub-Prime,1,1,stress,0.0
24524,Near-Prime,1,1,stress,1.0
24525,Sub-Prime,1,1,stress,1.0
24526,Prime,1,1,stress,1.0
24527,Near-Prime,0,1,stress,0.0
24528,Prime,1,1,stress,1.0
24529,Near-Prime,0,1,stress,0.0
24530,Prime,1,1,stress,1.0
24531,Near-Prime,1,1,stress,1.0
24532,Sub-Prime,0,1,stress,0.0
24533,Sub-Prime,1,1,stress,0.0
24534,Near-Prime,1,1,stress,1.0
24535,Near-Prime,1,1,stress,1.0
24536,Sub-Prime,0,1,stress,0.0
24537,Sub-Prime,1,1,stress,0.0
24538,Near-Prime,1,1,stress,1.0
24539,Near-Prime,1,1,stress,1.0
24540,Prime,1,1,stress,1.0
24541,Sub-Prime,1,1,stress,0.0
24542,Near-Prime,1,1,stress,1.0
24543,Near-Prime,1,1,stress,1.0
24544,Sub-Prime,0,1,stress,0.0
24545,Near-Prime,1,1,stress,1.0
24546,Near-Prime,1,1,stress,1.0
24547,Near-Prime,1,1,stress,1.0
24548,Near-Prime,0,1,stress,0.0
24549,Near-Prime,1,1,stress,1.0
24550,Near-Prime,1,1,stress,1.0
24551,Sub-Prime,1,1,stress,1.0
24552,Near-Prime,1,1,stress,1.0
24553,Near-Prime,0,1,stress,0.0
24554,Near-Prime,1,1,stress,1.0
24555,Sub-Prime,1,1,stress,0.0
24556,Sub-Prime,1,1,stress,1.0
24557,Sub-Prime,1,1,stress,0.0
24558,Sub-Prime,1,1,stress,0.0
24559,Near-Prime,1,1,stress,1.0
24560,Sub-Prime,1,1,stress,0.0
24561,Prime,1,1,stress,1.0
24562,Near-Prime,1,1,stress,1.0
24563,Near-Prime,1,1,stress,1.0
24564,Sub-Prime,1,1,stress,1.0
24565,Near-Prime,0,1,stress,0.0
24566,Near-Prime,1,1,stress,1.0
